"Bootstrap_run","Emax_per_day","EC50_ug_mL"
227,88.5418425967818,0.360804299330258
228,70.6928233407258,0.221061180269078
229,64.2691818681984,0.154371291270471
230,62.1181084225626,0.143391254159585
231,71.9522321909087,0.196573943061312
232,65.552857612275,0.0655447087043669
233,77.6704241459007,0.196334170654531
234,82.5973037360508,0.300833904335094
235,70.8676766267133,0.212446378372313
236,69.1710836569635,0.13806634398097
237,62.1611516189065,0.163411794763758
238,74.5296956602477,0.217888634734106
239,65.6024084034511,0.0884312762872798
240,68.5524054088473,0.168092524078117
241,77.422560645419,0.130535010018352
242,78.8492151371809,0.188516388317501
243,63.0273084366978,0.120599474644886
244,73.286865861191,0.108962151376637
245,72.4585548610984,0.141420689871553
246,75.7031064276756,0.147114742582885
247,80.0981913007726,0.230574982530915
248,73.9363008875192,0.190676089552321
249,73.4209038177904,0.165266170580308
250,73.8716215851488,0.251169310765294
251,56.0882048334183,0.082090205754694
252,64.8679692722769,0.115145805334692
253,81.6111387090665,0.231685008749297
254,78.7245795728554,0.245998973141715
255,58.725808209032,0.0913547979958132
256,72.8379829626791,0.0988771409756412
257,61.4800562704073,0.0873111698775966
258,65.3675848330528,0.119821869806962
259,65.9639318336743,0.114065514396171
260,63.8293742536122,0.16769732409799
261,72.3879481482429,0.200228817163296
262,65.776960535435,0.105679227539854
263,68.7626548829851,0.140425309195623
264,82.9239399656925,0.211677556110525
265,68.3005775923082,0.0749869415831379
266,63.6093223638953,0.133725758332086
267,70.3571690182834,0.216566352529537
268,77.4554961684293,0.325551329358013
269,63.8112222919733,0.124359074253214
270,66.4043276102771,0.179716167780558
271,71.6470332838084,0.177868643400776
272,81.0567892109448,0.204865359290812
273,82.5610138620201,0.291142938211819
274,70.9659964246067,0.151572109925032
275,72.2168606715795,0.174530999983005
276,71.571961488786,0.155215284441872
277,68.5757783965101,0.108081887242805
278,66.9651624395503,0.216404962781945
279,55.9070188241368,0.0678116063982026
280,66.3822447758021,0.218278707306278
281,64.5437192484033,0.185579644640108
282,68.831181302856,0.205957107188026
283,84.0689752151183,0.420806699704924
284,68.4554266939864,0.213981457128569
285,63.4189425093286,0.217820594918051
286,80.4410240419269,0.239721316496502
287,71.0071791554883,0.239361244827298
288,82.5645033404395,0.19320430080862
289,75.3558132291264,0.122645269202564
290,85.4210383298516,0.247417419248205
291,71.0076087628041,0.225691882427969
292,63.266709277663,0.0882346769862722
293,63.3426986134453,0.143300030432728
294,78.3363480037619,0.163444780520548
295,79.7787559794812,0.312734062694497
296,65.0180513557203,0.0657813524590483
297,76.7454737237782,0.1731662981649
298,70.9966688818254,0.139268955988541
299,71.223014754087,0.151092215833058
300,66.0011504243131,0.176910411642943
301,71.8027266860284,0.135815705771322
302,72.8449744113879,0.177491709506675
303,71.2437812999945,0.130745276080534
304,66.153944425739,0.11836658721908
305,62.3874706381523,0.109947697632487
306,77.0494864062915,0.269725305837277
307,80.8909028826156,0.142280369863778
308,81.2377821674781,0.219712874897941
309,71.5469212087286,0.13964722957945
310,54.2548368585842,0.0698186089900848
311,69.346615186902,0.0830419661023254
312,68.6853278431801,0.103366179724298
313,72.3393940562309,0.114905492971835
314,67.9904742271204,0.214935474875468
315,65.5053729961619,0.142762283460814
316,83.7509023863813,0.290898704391045
317,74.1795942649961,0.13121630084904
318,79.4180360250645,0.255708935749008
319,82.0488458762078,0.219891973810794
320,69.507852746152,0.186455014448344
321,58.5724962676896,0.0982828961263653
322,77.2423007809472,0.209788604756633
323,66.6840528360318,0.128627929481905
324,64.8859368571566,0.142114414101298
325,68.0169135345516,0.152062751218549
326,89.2861886107857,0.342336630481487
327,83.2282160764825,0.20055147102019
328,66.9206651120286,0.157440268812215
329,68.316475714135,0.0952768552915716
330,75.8471157115993,0.214063966141573
331,75.2100131883768,0.32339592397216
332,60.5179933584193,0.132594036439924
333,65.9857126685001,0.0975313154481273
334,78.769529756491,0.2031813547034
335,77.2073026706004,0.171408190984009
336,69.7506099580853,0.149450263934751
337,84.9498481949461,0.178894255430863
338,61.8546172077477,0.118911591080521
339,76.4198148730626,0.207212160349466
340,74.8525979594422,0.188935246903067
341,59.8051887065903,0.150950862671525
342,64.6270148611664,0.120025060512485
343,73.82032059607,0.202075299389443
344,75.6554586701427,0.180241563166297
345,69.4041948565569,0.189059349282363
346,71.4587139854494,0.146318932624578
347,58.5430480973584,0.105405263602562
348,69.9187401723362,0.0988747567278632
349,66.309510198021,0.22150222353911
350,70.5298460362182,0.217619543896078
351,69.2601258886419,0.156138448450285
352,65.903503634273,0.0787694523016967
353,81.1621267681441,0.337370823719605
354,70.4993512087444,0.111423601769366
355,86.2052808769775,0.230152451874424
356,67.5877357759231,0.203290901455989
357,62.6929926330499,0.126335620476614
358,61.1277743162139,0.134925648953787
359,70.8806039243369,0.254909579212742
360,66.1664881640942,0.163866459379285
361,85.4732246203294,0.29568075777192
362,87.2090776700286,0.241505668094075
363,72.150037021642,0.221190363824129
364,60.5941261785081,0.110119619491569
365,69.8552321682271,0.138466941105685
366,63.5019988434932,0.122473018908971
367,65.6643511062095,0.0853257501295673
368,71.3219675343716,0.204915843109167
369,67.3887632182958,0.197743598359996
